,StoreID,Month,Sale
932,1466,3,129369.5799463385
933,1466,4,112293.21430324533
934,1467,3,129227.8796239163
935,1467,4,112172.506621182
936,1468,3,124430.84780509079
937,1468,4,108351.87078950937
938,1469,3,142313.76014993998
939,1469,4,122887.17092103718
940,1470,3,129171.95022364407
941,1470,4,112124.86305798714
942,1471,3,132805.82471625833
943,1471,4,115378.42056791863
944,1472,3,129047.52671798327
945,1472,4,112018.87266427609
946,1473,3,114817.78202960394
947,1473,4,100317.07522305322
948,1474,3,129544.54415821386
949,1474,4,112442.25789113913
950,1475,3,135311.68384531056
951,1475,4,117056.28211814223
952,1476,3,115788.8807662809
953,1476,4,101144.3074802225
954,1477,3,119318.70072787123
955,1477,4,104188.72753077414
956,1478,3,115731.57423594123
957,1478,4,101095.49080622943
958,1479,3,129177.61339834426
959,1479,4,111979.96995445108
960,1480,3,118522.32262515767
961,1480,4,102145.29402176343
962,1481,3,129348.80886627444
963,1481,4,112275.5204202278
964,1482,3,119687.35987441672
965,1482,4,102974.4226517729
966,1483,3,116028.41490555217
967,1483,4,101348.35508034247
968,1484,3,116717.68633888844
969,1484,4,100608.01125938586
970,1485,3,118778.83165568633
971,1485,4,103728.83906187591
972,1486,3,118509.14590605944
973,1486,4,103499.10675663821
974,1487,3,129108.32751162566
975,1487,4,112070.66593293441
976,1488,3,117455.20486152422
977,1488,4,101236.2677786682
978,1489,3,131271.04120647613
979,1489,4,114071.0123929189
980,1490,3,135378.06856259907
981,1490,4,117112.83206249909
982,1491,3,142413.91831223396
983,1491,4,122972.49083706544
984,1492,3,118482.4885590065
985,1492,4,103476.39864618568
986,1493,3,135166.35394310314
987,1493,4,116932.48257181745
988,1494,3,142397.93898467754
989,1494,4,122958.8788172951
990,1495,3,12506.514231403358
991,1495,4,112241.86169813575
992,1496,3,120916.1568693979
993,1496,4,104021.17564749763
994,1497,3,116039.30788239361
995,1497,4,101357.63428283703
996,1498,3,120570.1406410186
997,1498,4,103726.42108258192
998,1499,3,119783.2316022695
999,1499,4,103056.09116068453
1000,1500,3,129402.84768346914
1001,1500,4,112171.83619733524
1002,1501,3,116123.33941802746
1003,1501,4,101429.21670208067
1004,1502,3,118585.58308072749
1005,1502,4,102199.18255798952
1006,1503,3,115617.39108995177
1007,1503,4,100998.22368186805
1008,1504,3,133517.73756115895
1009,1504,4,115528.10565386494
1010,1505,3,115831.8000564765
1011,1505,4,101180.86835705576
1012,1506,3,115983.74848370526
1013,1506,4,101310.30590617658
1014,1507,3,154284.45650607208
1015,1507,4,132509.67825252487
1016,1508,3,134530.0958423779
1017,1508,4,116390.48493045886
1018,1509,3,115949.02782332226
1019,1509,4,101280.72904733178
1020,1510,3,115759.2464566129
1021,1510,4,101119.06343865347
1022,1511,3,116059.06408883893
1023,1511,4,101374.46364388303
1024,1512,3,128899.87247033101
1025,1512,4,111893.09311997968
1026,1513,3,118892.42984274689
1027,1513,4,103825.60788789047
1028,1514,3,133582.960105725
1029,1514,4,115583.66559923603
1030,1515,3,115625.89206310702
1031,1515,4,101005.46525159289
1032,1516,3,129441.70363151218
1033,1516,4,112354.65299802292
1034,1517,3,118779.43592453306
1035,1517,4,125842.25439254976
1036,1518,3,118480.04820699696
1037,1518,4,102109.2824803672
1038,1519,3,129465.45167419131
1039,1519,4,112374.882812157
1040,1520,3,129566.39777013796
1041,1520,4,112460.87393092635
1042,1521,3,118844.72612734037
1043,1521,4,102419.93404214122
1044,1522,3,120847.74240487182
1045,1522,4,103962.89665919762
1046,1523,3,123371.29578185627
1047,1523,4,107449.28943638364
1048,1524,3,118647.43935117673
1049,1524,4,103616.9122839603
1050,1525,3,119436.2907511656
1051,1525,4,104288.89680987675
1052,1526,3,129423.40380618827
1053,1526,4,112189.34696854044
1054,1527,3,118939.3409691763
1055,1527,4,103865.56921781182
1056,1528,3,119172.06135383763
1057,1528,4,104063.81250844928
1058,1529,3,128867.26119804797
1059,1529,4,111865.31314729416
1060,1530,3,119026.066851839
1061,1530,4,103939.4468215615
1062,1531,3,134689.89262559175
1063,1531,4,116526.6081161596
1064,1532,3,129524.7879517685
1065,1532,4,112425.42853009311
1066,1533,3,115886.71458312999
1067,1533,4,101227.6473982791
1068,1534,3,129344.16402306205
1069,1534,4,112121.84641254402
1070,1535,3,129116.67344054193
1071,1535,4,112077.77542793714
1072,1536,3,118742.90047425749
1073,1536,4,102333.19367099654
1074,1537,3,129556.45200867405
1075,1537,4,112452.40161560524
1076,1538,3,142388.27583879986
1077,1538,4,122950.64724858447
1078,1539,3,119712.85504874717
1079,1539,4,102996.1407632396
1080,1540,3,129491.16180586671
1081,1540,4,112396.78403543602
1082,1541,3,115231.71514957813
1083,1541,4,100669.68491784605
1084,1542,3,115862.01932507331
1085,1542,4,101206.61069697159
1086,1543,3,142446.529584517
1087,1543,4,123000.27080975093
1088,1544,3,127880.33043291827
1089,1544,4,111024.59434736885
1090,1545,3,129536.62814398749
1091,1545,4,112435.51461976113
1092,1546,3,119233.50701951489
1093,1546,4,104116.15511254469
1094,1547,3,118885.25341384977
1095,1547,4,102454.45728620481
1096,1548,3,142521.697890547
1097,1548,4,123064.30307044313
1098,1549,3,129317.50667600914
1099,1549,4,112099.13830209152
1100,1550,3,135323.59169577077
1101,1550,4,117066.4258426083
1102,1551,3,118909.00145652887
1103,1551,4,102474.6871003389
1104,1552,3,142554.37682107126
1105,1552,4,123092.14067792681
1106,1553,3,120094.39185378331
1107,1553,4,103321.15359715927
1108,1554,3,142444.56749552075
1109,1554,4,122998.599400606
1110,1555,3,129628.2849433178
1111,1555,4,112363.87534461374
1112,1556,3,115992.8266706541
1113,1556,4,101318.0391765404
1114,1557,3,115684.19472115677
1115,1557,4,99727.6295109478
1116,1558,3,129382.22005483128
1117,1558,4,112303.98180307253
1118,1559,3,129167.01117203274
1119,1559,4,112120.65571772562
1120,1560,3,135290.91276524644
1121,1560,4,117038.58823512467
1122,1561,3,128403.42026127284
1123,1561,4,111470.18938633759
1124,1562,3,118665.83773747247
1125,1562,4,102267.54763595744
1126,1563,3,142511.81978732432
1127,1563,4,123055.88838992015
1128,1564,3,128045.77879801959
1129,1564,4,111165.53184356628
1130,1565,3,115774.06361144692
1131,1565,4,101131.68545943798
1132,1566,3,129554.48991967776
1133,1566,4,112450.73020646024
1134,1567,3,118084.64749041841
1135,1567,4,101609.14913947805
1136,1568,3,132349.78420498356
1137,1568,4,114989.94161386968
1138,1569,3,116153.9886013142
1139,1569,4,101455.32526562123
1140,1570,3,142466.3534492036
1141,1570,4,123017.15780559505
1142,1571,3,124338.75295612686
1143,1571,4,108273.41962187344
1144,1572,3,131103.54336638076
1145,1572,4,113928.32904765253
1146,1573,3,128982.30417341723
1147,1573,4,111963.31271890498
1148,1574,3,115552.7535043146
1149,1574,4,100943.16203484379
1150,1575,3,118885.25341384977
1151,1575,4,102454.45728620481
1152,1576,3,133097.91817419592
1153,1576,4,115170.48173163718
1154,1577,3,129343.8698146631
1155,1577,4,112271.3130799663
1156,1578,3,120609.86801125419
1157,1578,4,103760.26291648633
1158,1579,3,114314.9459806258
1159,1579,4,99888.73340355333
1160,1580,3,154281.47954345704
1161,1580,4,132507.14232140835
1162,1581,3,129188.79712571559
1163,1581,4,112139.21412271471
1164,1582,3,134811.90439980986
1165,1582,4,116630.54407197502
1166,1583,3,119429.02735410933
1167,1583,4,104282.70947164364
1168,1584,3,127555.79781487916
1169,1584,4,110748.14063570587
1170,1585,3,116170.7678451445
1171,1585,4,101469.61869555071
1172,1586,3,116148.03467608412
1173,1586,4,101450.2534033882
1174,1587,3,124453.58097415116
1175,1587,4,108371.23608167189
1176,1588,3,116080.78238428054
1177,1588,4,101392.96441407401
1178,1589,3,153798.04942709676
1179,1589,4,132095.3314815459
1180,1590,3,129556.02594166162
1181,1590,4,112302.32138023991
1182,1591,3,132622.72953281167
1183,1591,4,115222.45059683439
1184,1592,3,153543.9130903365
1185,1592,4,131878.84497245378
1186,1593,3,129566.39777013796
1187,1593,4,112460.87393092635
1188,1594,3,113937.61596916847
1189,1594,4,99567.3041345341
1190,1595,3,115734.55119855628
1191,1595,4,101098.02673734596
1192,1596,3,135250.53277784074
1193,1596,4,117004.19046807537
1194,1597,3,116184.63778460096
1195,1597,4,101481.43382916179
1196,1598,3,113513.28744528399
1197,1598,4,99205.83909566957
1198,1599,3,129567.41264375669
1199,1599,4,112461.73845289789
1200,1600,3,128560.97233990429
1201,1600,4,111604.40041628286
1202,1601,3,115747.40626439398
1203,1601,4,101108.9773489855
1204,1602,3,129627.27006969899
1205,1602,4,112363.01082264219
1206,1603,3,116064.00314045027
1207,1603,4,101378.67098414456
1208,1604,3,142187.23923880042
1209,1604,4,122779.39384858496
1210,1605,3,132803.7949690208
1211,1605,4,115376.69152397552
1212,1606,3,142259.43058221537
1213,1606,4,122840.89017816065
1214,1607,3,129505.97896070071
1215,1607,4,112409.40605622054
1216,1608,3,129522.82586277224
1217,1608,4,112423.75712094815
1218,1609,3,118709.27432835563
1219,1609,4,102304.54917633947
1220,1610,3,129217.4165617648
1221,1610,4,112163.59364231219
1222,1611,3,135406.75565688955
1223,1611,4,117137.26921689467
1224,1612,3,132632.82259337924
1225,1612,4,115231.04838916977
1226,1613,3,116952.36881254609
1227,1613,4,100807.92595916832
1228,1614,3,118909.00145652887
1229,1614,4,102474.6871003389
1230,1615,3,120556.74903581374
1231,1615,4,119817.76913441089
1232,1616,3,129567.41264375669
1233,1616,4,112461.73845289789
1234,1617,3,114733.81815221133
1235,1617,4,100245.55043860766
1236,1618,3,129015.64770373283
1237,1618,4,111991.71646695162
1238,1619,3,119640.88927270888
1239,1619,4,104463.18443933959
1240,1620,3,129287.36320059725
1241,1620,4,112223.1778161324
1242,1621,3,142530.62877839213
1243,1621,4,123071.91086379271
1244,1622,3,129268.40691042572
1245,1622,4,112207.02986524557
1246,1623,3,129562.40593390411
1247,1623,4,112457.47347783826
1248,1624,3,129447.1398662462
1249,1624,4,112209.56657525642
1250,1625,3,115983.74848370526
1251,1625,4,101310.30590617658
1252,1626,3,142363.51292250192
1253,1626,4,122929.55291247883
1254,1627,3,129358.6869694971
1255,1627,4,112283.93510075082
1256,1628,3,129038.59583013815
1257,1628,4,112011.2648709265
1258,1629,3,129105.7804637005
1259,1629,4,112068.49622544259
1260,1630,3,129553.47504605899
1261,1630,4,112449.8656844887
1262,1631,3,129378.15242541248
1263,1631,4,112150.7994960277
1264,1632,3,115979.02438943888
1265,1632,4,101306.28167772743
1266,1633,3,132688.16703472266
1267,1633,4,115278.19365401784
1268,1634,3,124430.84780509079
1269,1634,4,108351.87078950937
1270,1635,3,129428.70126657077
1271,1635,4,112343.57690936912
1272,1636,3,142279.33408776438
1273,1636,4,122857.8450162209
1274,1637,3,142230.74348792492
1275,1637,4,122816.45302376508
1276,1638,3,129515.85706392338
1277,1638,4,112417.82073674355
1278,1639,3,154012.6056927252
1279,1639,4,132278.1016337479
1280,1640,3,129634.2388685479
1281,1640,4,112368.94720684677
1282,1641,3,142341.79462706036
1283,1641,4,122911.05214228787
1284,1642,3,115148.69848756306
1285,1642,4,100598.96702057394
1286,1643,3,129294.77350694872
1287,1643,4,112079.77300992898
1288,1644,3,118449.46668195145
1289,1644,4,102083.23155162479
1290,1645,3,118640.12760579705
1291,1645,4,102245.6464126784
1292,1646,3,123821.97930945097
1293,1646,4,107833.20503396433
1294,1647,3,128174.19413991418
1295,1647,4,111274.92269036538
1296,1648,3,129465.37203332887
1297,1648,4,112374.81496994084
1298,1649,3,134301.88459463796
1299,1649,4,116196.08275645817
1300,1650,3,118843.03932663363
1301,1650,4,103783.53448527544
1302,1651,3,114949.17433411356
1303,1651,4,100429.00200096883
1304,1652,3,128308.56340703885
1305,1652,4,111389.38539939749
1306,1653,3,115731.57423594123
1307,1653,4,101095.49080622943
1308,1654,3,124335.99095085672
1309,1654,4,108271.06680256926
1310,1655,3,116192.62145706858
1311,1655,4,101488.23473533793
1312,1656,3,128486.88656573433
1313,1656,4,111541.2903123603
1314,1657,3,142222.24251476963
1315,1657,4,122809.2114540402
1316,1658,3,128929.43098681403
1317,1658,4,111768.555307592
1318,1659,3,116162.85183091808
1319,1659,4,101462.8754241727
1320,1660,3,129445.11011900868
1321,1660,4,112207.83753131337
1322,1661,3,142530.62877839213
1323,1661,4,123071.91086379271
1324,1662,3,142407.0171716264
1325,1662,4,122966.61208765896
1326,1663,3,129463.48958519503
1327,1663,4,112373.21140301201
1328,1664,3,135360.27444515005
1329,1664,4,117097.67411059806
1330,1665,3,115960.86801554119
1331,1665,4,101290.81513699975
1332,1666,3,117438.85553238387
1333,1666,4,101222.34057236348
1334,1667,3,123277.45380124098
1335,1667,4,107369.34997141508
1336,1668,3,129276.68518110075
1337,1668,4,112214.08172545022
1338,1669,3,122536.0111006126
1339,1669,4,106737.75063384278
1340,1670,3,116138.15657286145
1341,1670,4,101441.83872286517
1342,1671,3,129521.81098915348
1343,1671,4,112422.89259897661
1344,1672,3,129079.12311664758
1345,1672,4,112045.7881149901
1346,1673,3,116168.80575614817
1347,1673,4,101467.94728640575
1348,1674,3,135348.36659468987
1349,1674,4,117087.53038613198
1350,1675,3,116031.39186816724
1351,1675,4,101350.89101145898
1352,1676,3,161593.3407412521
1353,1676,4,158486.5352499265
1354,1677,3,127358.23575042597
1355,1677,4,110579.84702524578
1356,1678,3,142320.87624789253
1357,1678,4,122893.23278225608
1358,1679,3,128935.89061991898
1359,1679,4,111923.77524740648
1360,1680,3,120790.43587453218
1361,1680,4,103914.07998520457
1362,1681,3,128580.79620459085
1363,1681,4,111621.28741212697
1364,1682,3,142432.72730330177
1365,1682,4,122988.513310938
1366,1683,3,142523.65997954327
1367,1683,4,123065.97447958813
1368,1684,3,131426.48898232885
1369,1684,4,113746.671679306
1370,1685,3,128871.90949912941
1371,1685,4,111719.55552178659
1372,1686,3,128585.9502135471
1373,1686,4,111625.67786420086
1374,1687,3,118516.2214008239
1375,1687,4,102140.09668251613
1376,1688,3,123849.43657277772
1377,1688,4,107856.594554576
1378,1689,3,134589.14950436886
1379,1689,4,116440.78990178453
1380,1690,3,129407.13027023285
1381,1690,4,112325.20161619238
1382,1691,3,129504.96408708193
1383,1691,4,112408.54153424902
1384,1692,3,154014.56778172147
1385,1692,4,132279.77304289286
1386,1693,3,129505.97896070071
1387,1693,4,112409.40605622054
1388,1694,3,118377.92795570666
1389,1694,4,98336.21536307118
1390,1695,3,133450.62058583784
1391,1695,4,115470.931934147
1392,1696,3,142182.3001871891
1393,1696,4,122775.18650832346
1394,1697,3,135316.77019602555
1395,1697,4,117060.61493541801
1396,1698,3,142525.6897267808
1397,1698,4,123067.70352353124
1398,1699,3,153753.53030435357
1399,1699,4,132057.40778439425
1400,1700,3,129474.3149037952
1401,1700,4,112382.43297070845
1402,1701,3,153851.57907854757
1403,1701,4,132140.93081426324
1404,1702,3,142463.3645039673
1405,1702,4,123014.6116670605
1406,1703,3,120922.25809373171
1407,1703,4,104026.37298674491
1408,1704,3,129564.43568114168
1409,1704,4,112459.20252178135
1410,1705,3,115964.20723460488
1411,1705,4,101293.65965694292
1412,1706,3,142421.8343264604
1413,1706,4,122979.23410844346
1414,1707,3,118570.98088323843
1415,1707,4,102186.7436490174
1416,1708,3,116054.1250372276
1417,1708,4,101370.25630362151
1418,1709,3,129411.41631486565
1419,1709,4,112179.1354018582
1420,1710,3,134768.40015068545
1421,1710,4,116593.48489679492
1422,1711,3,118308.92853225172
1423,1711,4,101963.51386854725
1424,1712,3,129561.45871852658
1425,1712,4,112456.66659066486
1426,1713,3,132608.1273353226
1427,1713,4,115210.0116878623
1428,1714,3,116514.75530813403
1429,1714,4,100435.14408503953
1430,1715,3,116090.6604875032
1431,1715,4,101401.37909459701
1432,1716,3,129382.4350121762
1433,1716,4,112304.1649148849
1434,1717,3,115994.85641789163
1435,1717,4,101319.76822048349
1436,1718,3,128404.59402680809
1437,1718,4,111321.47197129068
1438,1719,3,115297.88490952172
1439,1719,4,100726.05175039057
1440,1720,3,119998.79331705411
1441,1720,4,123135.51628719768
1442,1721,3,121088.2914177619
1443,1721,4,104167.80878128915
1444,1722,3,114323.19352277096
1445,1722,4,98568.25811973025
1446,1723,3,129133.45268437218
1447,1723,4,112092.06885786663
1448,1724,3,132797.90870203197
1449,1724,4,115371.67729654054
1450,1725,3,129284.60119532712
1451,1725,4,112220.82499682826
1452,1726,3,134563.93694562465
1453,1726,4,116419.3125369283
1454,1727,3,142416.74797574535
1455,1727,4,122974.90129116768
1456,1728,3,129140.93878390864
1457,1728,4,112098.44590561994
1458,1729,3,129043.10496705957
1459,1729,4,112015.10598756331
1460,1730,3,129284.60119532712
1461,1730,4,112220.82499682826
1462,1731,3,129545.55903183261
1463,1731,4,112443.1224131107
1464,1732,3,129177.90414887413
1465,1732,4,112129.93492022016
1466,1733,3,128860.36005744037
1467,1733,4,111859.43439788767
1468,1734,3,128797.82372495945
1469,1734,4,111656.44541786404
1470,1735,3,129559.42897128907
1471,1735,4,112454.93754672176
1472,1736,3,129420.78525234439
1473,1736,4,112336.8336379911
1474,1737,3,115982.00135205389
1475,1737,4,101308.81760884395
1476,1738,3,115944.23607081464
1477,1738,4,101276.64718408456
1478,1739,3,129265.42994781067
1479,1739,4,112204.49393412904
1480,1740,3,119950.6617841236
1481,1740,4,103198.71687115282
1482,1741,3,118631.60732272391
1483,1741,4,103603.42574120424
1484,1742,3,128781.76514634899
1485,1742,4,111792.48317732834
1486,1743,3,119711.10791709585
1487,1743,4,102994.65246590698
1488,1744,3,134072.94108886545
1489,1744,4,116001.05680709641
1490,1745,3,142397.13906840375
1491,1745,4,122958.19740713593
1492,1746,3,124469.48066084518
1493,1746,4,108384.78025922607
1494,1747,3,142096.37422080024
1495,1747,4,122701.99031473296
1496,1748,3,129334.64817628804
1497,1748,4,112113.74032084765
